"Date" "Tem_4m_2p5_AVG" "Tem_4m_12p5_AVG" "Tem_4m_22p5_AVG" "Tem_4m_37p5_AVG" "Tem_4m_52p5_AVG"
1388 32.32431921875 30.4143485416667 29.504569375 28.61379015625 27.7322111458333
1389 34.1326166145833 31.7668527083333 30.2148996354167 28.4767428125 27.0616146875
1390 36.1328141145833 34.0560976041667 32.4891625 30.33760109375 28.31970734375
1391 35.90279078125 33.29951625 31.7973334722222 29.4605405208333 27.8010526041667
1392 35.6493800520833 33.8485246875 32.44075203125 30.6928263541667 29.0082432291667
1393 33.8775853472222 32.2452415972222 30.6852905208333 29.1797847395833 27.7900186458333
1394 34.5505697222222 32.4494361805556 30.3704202604167 28.357675625 26.8802561979167
1395 -3727.458675 -3729.55080078125 -3731.3215621875 -3732.23935333333 -3732.69153442708
1396 33.5479611458333 31.5096668229167 30.1077739583333 28.73643515625 27.6716921354167
1397 35.53427390625 32.750498125 30.8967815104167 28.9112940104167 27.3923715104167
1398 34.6833261458333 33.1927521875 31.9953778645833 30.316513125 28.5591128125
1399 35.0942617708333 33.4776773958333 32.2036589583333 29.8557879166667 28.1598189583333
1400 34.03099546875 33.3858759375 32.28155546875 30.6632786979167 29.0885263020833
1401 32.8895628472222 31.6862411111111 30.4466303645833 29.1544275 27.88789796875
1402 34.3934975694444 32.4471365277778 30.6149650520833 28.7603421354167 27.2655515625
1403 -4144.587453125 -4146.76593973958 -4148.48313921875 -4149.5244871875 -4150.15160119792
1404 32.5870711979167 31.0238355729167 29.96137546875 28.8168644791667 27.76867953125
1405 35.1073647395833 32.79455734375 31.1550024479167 29.25817875 27.7010574479167
1406 33.29904640625 32.14149171875 31.2960058333333 30.03635140625 28.5475283854167
1407 34.14892984375 32.5347979166667 31.6066347222222 29.778200625 28.3322383333333
1408 31.3150644791667 31.39631015625 30.97354171875 30.0933229166667 28.9408069270833
1409 29.0528063888889 29.8183214583333 29.5054141666667 28.7858098958333 27.7938908854167
1410 33.65899375 32.4757436111111 30.90039828125 29.0695989583333 27.55786671875
1411 -3726.34215864583 -3728.43916838542 -3730.10605484375 -3731.33243890625 -3732.12601916667
1412 33.6340190104167 31.55998828125 30.1830365104167 28.8516445833333 27.7816132291667
1413 34.4215089583333 32.840916875 31.3924936458333 29.5870648958333 28.0466064583333
1414 30.9714696875 31.0065886979167 30.4326705729167 29.4881377083333 28.326015
1415 33.7924125 32.3670554166667 31.4724243055556 29.6830555208333 28.3473029166667
1416 32.2595800520833 30.6731236458333 29.9219852604167 29.2694772395833 28.48640828125
1417 -4150.34814534722 -4150.19503548611 -4149.77894364583 -4149.80877734375 -4150.21203395833
1418 33.7266291666667 32.0957175694444 30.6432647395833 29.0823440104167 27.7209709895833
1419 -3726.43426348958 -3728.54748994792 -3730.0034559375 -3731.10863005208 -3731.8977709375
1420 35.0710194791667 32.45496296875 30.7777599479167 29.1620608854167 27.9373961979167
1421 33.769719375 32.41804703125 31.2087172395833 29.6447351041667 28.20215640625
1422 29.7184575 29.9048203645833 29.664536875 29.03253734375 28.0689622916667
1423 30.24258515625 30.81029984375 30.8726197916667 29.5335759375 28.36022671875
1424 -802.6704896875 -803.994735208333 -805.24132171875 -806.434945625 -807.351954895833
1425 -9999 -9999 -9999 -9999 -9999
1426 35.6713132638889 33.2175510416667 31.1660376041667 29.2691108333333 27.8457428645833
1427 -3308.48472953125 -3310.83513979167 -3312.17630234375 -3313.183410625 -3313.96522182292
1428 35.208323125 33.3976873958333 31.6887916666667 29.7609527083333 28.2870055208333
1429 34.3208589583333 32.3106513541667 30.9574585416667 29.5183871875 28.232465
1430 32.2474071875 30.97940578125 29.7936430729167 28.7033963020833 27.7703772916667
1431 27.59164609375 27.5921097916667 27.9620198611111 27.9981016666667 27.7814761979167
1432 33.1425223958333 31.68116671875 30.5750915104167 29.3745021875 28.30618671875
1433 -9999 -9999 -9999 -9999 -9999
1434 -1219.11120020833 -1220.76747131944 -1222.39898 -1224.02225833333 -1225.29656651042
1435 -4144.34414557292 -4146.66009354167 -4147.95308166667 -4148.83422755208 -4149.48832057292
1436 35.00117796875 33.0736827604167 31.49765 29.8913422395833 28.5425405208333
1437 35.4054379166667 32.9917059895833 31.3575396354167 29.6762055208333 28.3167051041667
1438 32.543189375 31.5432243229167 30.5227651041667 29.158738125 27.9310050520833
1439 30.15735171875 29.55014609375 29.0426984722222 27.7888365625 27.2494806770833
1440 33.4481666666667 31.78780171875 30.6183485416667 29.3883366145833 28.31991140625
1441 -9999 -9999 -9999 -9999 -9999
1442 -3309.79167770833 -3310.98444993056 -3312.23013020833 -3313.330700625 -3314.18620135417
1443 -3726.37870484375 -3728.73018875 -3729.9545621875 -3730.9055896875 -3731.6493628125
1444 31.5039305729167 31.9189020833333 31.0898825 29.8449340625 28.6211459895833
1445 35.0757067708333 33.6176324479167 32.0164086458333 30.1071748958333 28.5891743229167
1446 -383.596635208333 -385.294028489583 -386.755415885417 -388.422153020833 -389.664369010417
1447 31.1842466145833 30.3604198958333 29.7377504166667 28.1829365625 27.32716875
1448 34.1607425520833 32.24866671875 30.9026455729167 29.5263840625 28.3891957291667
1449 -9999 -9999 -9999 -9999 -9999
1450 -2475.21479173611 -2476.43285881944 -2477.73135088542 -2478.30956682292 -2478.8199403125
1451 -4561.82890734375 -4564.40069869792 -4565.57929703125 -4566.40724307292 -4567.06392432292
1452 29.1139541666667 30.0591553125 29.9891575520833 29.3499491666667 28.4563590625
1453 32.9988610416667 32.3579796354167 31.522410625 30.16598546875 28.8071144791667
1454 35.3547338541667 33.2288190104167 31.75857328125 29.96038734375 28.4913922395833
1455 -385.7111128125 -386.558729947917 -387.498493715278 -389.11353515625 -390.171859583333
1456 32.5529863020833 32.4373138541667 31.36636953125 29.8438269791667 28.5636719791667
1457 -9999 -9999 -9999 -9999 -9999
1458 -2056.20966243056 -2057.18613097222 -2059.06184677083 -2060.42955276042 -2061.22026760417
1459 -4144.47091447917 -4146.97697515625 -4148.04633963542 -4148.9333525 -4149.67693234375
1460 31.3262782291667 30.1107928125 29.39171953125 28.7205865625 28.0517973958333
1461 33.9010359895833 32.2573634375 31.1229455208333 29.8641371354167 28.7227738020833
1462 34.4775071875 33.39859171875 32.1890367708333 30.4104250520833 28.8552257291667
1463 28.193926875 29.2153641145833 29.5575845833333 28.7964359895833 27.8113388020833
1464 28.6849648958333 29.5251384895833 29.6567068229167 29.2671259375 28.4880491145833
1465 -9999 -9999 -9999 -9999 -9999
1466 -4144.762813125 -4146.62342680556 -4148.37397869792 -4149.37744322917 -4149.99483223958
1467 -3725.48684489583 -3728.440524375 -3729.68158354167 -3730.64843729167 -3731.41173427083
1468 30.1180202604167 30.0984917708333 29.4914554166667 28.65174140625 27.9039940625
1469 30.2021928645833 31.3641106770833 30.7815320833333 29.68127140625 28.64336765625
1470 29.0304269270833 30.404605 30.7115646354167 30.0904272395833 28.92689890625
1471 27.0358902083333 27.1052202083333 27.3552553645833 27.4829667708333 27.3015344791667
1472 30.4689979166667 29.1728094270833 28.71678234375 28.4085414583333 27.9688917708333
1473 -9999 -9999 -9999 -9999 -9999
1474 -4144.57236743056 -4146.88141069444 -4148.55040317708 -4149.38979265625 -4149.94632416667
1475 -4562.72156114583 -4564.92285536458 -4565.69092369792 -4566.19717359375 -4566.76197166667
1476 26.61552390625 27.1003799479167 27.84488921875 27.9219305208333 27.5821375520833
1477 29.3535531770833 29.52921390625 29.4488511458333 29.01639578125 28.3467830729167
1478 29.89244390625 29.63464453125 29.3339005729167 28.96907953125 28.3391234375
1479 29.7482683854167 28.757599375 27.972495625 27.2149819270833 26.8179342708333
1480 34.2022492708333 31.7681513541667 30.2040661979167 28.765235625 27.85680296875
1481 -9999 -9999 -9999 -9999 -9999
1482 -4144.78329979167 -4146.99984215278 -4148.41008494792 -4149.26888401042 -4149.88778260417
1483 -4981.76860192708 -4983.52481807292 -4983.91837604167 -4984.2095003125 -4984.6762396875
1484 29.2808294791667 28.73523421875 28.2259091666667 27.5530288541667 27.1508075520833
1485 31.9215766145833 31.4096926041667 30.3057563020833 28.998651875 28.1162996875
1486 29.2221724479167 29.0483151041667 28.8628031770833 28.5324318229167 27.9731875
1487 29.8415809895833 29.54551625 29.0299590625 27.8829233854167 27.0268677083333
1488 32.3380392708333 32.2065541145833 31.1829983854167 29.5641763541667 28.2807733854167
1489 -9999 -9999 -9999 -9999 -9999
1490 -4562.06980423611 -4564.83668381944 -4566.31721088542 -4567.06985619792 -4567.62313114583
1491 -5819.55541098958 -5820.58164453125 -5820.58641942708 -5820.42268927083 -5820.5586903125
1492 31.5999865625 30.6432638541667 29.6118135416667 28.2133575 27.30948796875
1493 31.85000375 31.3229947395833 30.5065903125 29.2883413541667 28.2693004166667
1494 31.05008921875 29.8625463541667 29.0745971354167 28.3438328125 27.7134702604167
1495 30.8856245833333 29.65695109375 28.9280291145833 27.93897953125 27.1795891666667
1496 31.1338448958333 30.13059921875 29.6919522916667 29.1231389583333 28.33341984375
1497 -9999 -9999 -9999 -9999 -9999
1498 -3307.18250541667 -3310.191441875 -3312.17859427083 -3313.37452640625 -3314.15067609375
1499 -4567.70972197917 -4568.55290067708 -4568.7612959375 -4568.262818125 -4567.84466317708
1500 32.6790450520833 31.9811411458333 30.9732278125 29.1915141145833 27.8446736458333
1501 33.8317334895833 32.4124429166667 31.1019264583333 29.5676720833333 28.4184821875
1502 29.51307078125 29.5322829166667 29.1998940625 28.4729988020833 27.7213815625
1503 32.9577930208333 31.05311515625 29.8248290625 28.337374375 27.3133013020833
1504 34.135659375 32.0854991145833 30.6519807291667 29.2311785416667 28.2238509895833
1505 -9999 -9999 -9999 -9999 -9999
1506 -2888.92497173611 -2891.85312909722 -2893.83133223958 -2895.22156786458 -2896.16729109375
1507 -4567.43723432292 -4568.4087903125 -4568.7707328125 -4568.57113901042 -4568.30339546875
1508 31.2492045833333 31.5332955208333 31.1277626041667 29.7349397916667 28.3648711979167
1509 32.3858226041667 32.3168555208333 31.6783649479167 30.1339166666667 28.76393859375
1510 28.73431015625 28.6345820833333 28.5041177083333 28.12091203125 27.5484604166667
1511 31.82709921875 31.1665051041667 30.4008802083333 28.91090921875 27.6766480208333
1512 34.5499036458333 32.7969982291667 31.3881084895833 29.7652138020833 28.5117779166667
1513 -9999 -9999 -9999 -9999 -9999
1514 -2471.80665388889 -2473.74187458333 -2475.56592104167 -2477.05556619792 -2478.13297135417
1515 -4565.82038052083 -4567.52281786458 -4568.40762916667 -4568.60150932292 -4568.46506979167
1516 30.9633855729167 30.24701765625 29.77098359375 29.1224424479167 28.2971152604167
1517 32.059 31.4457261979167 30.8809167708333 29.8633925 28.8206728645833
1518 25.2745059895833 26.9115960416667 27.66935296875 27.6355591666667 27.2560672395833
1519 33.0934278125 31.2142425520833 30.21353625 28.91844984375 27.84553375
1520 34.1098600520833 32.4966141145833 31.3078344270833 29.9393938020833 28.7435741666667
1521 -9999 -9999 -9999 -9999 -9999
1522 -3307.61339972222 -3310.29208895833 -3311.85878760417 -3312.87900572917 -3313.68433552083
1523 -5401.78000932292 -5402.81363630208 -5403.45507421875 -5403.72352182292 -5403.84107692708
1524 33.4227086979167 32.4832978125 31.4447690104167 29.7482010416667 28.4403119270833
1525 33.0503304166667 31.9936798958333 31.0862778125 29.83941578125 28.7782433333333
1526 -8329.33935161458 -8328.64286338542 -8328.18093869792 -8327.99913 -8328.01142505208
1527 34.4235053645833 32.2998597916667 30.9968169270833 29.3272905208333 28.06301265625
1528 34.04568125 32.4569339583333 31.3450144791667 30.0179755729167 28.8436730208333
1529 -9999 -9999 -9999 -9999 -9999
1530 -4563.89977465278 -4564.72896409722 -4565.68614432292 -4566.47153942708 -4567.133275
1531 -4152.052154375 -4152.19650432292 -4151.9835559375 -4151.40692213542 -4151.07856880208
1532 27.2077281770833 28.7342439583333 29.6846679166667 29.6827528125 28.7148372395833
1533 33.7786002604167 32.4772432291667 31.48342796875 30.08667703125 28.9031305729167
1534 -9999 -9999 -9999 -9999 -9999
1535 34.7121960416667 32.8470469270833 31.6154049479167 29.8550424479167 28.4334363541667
1536 35.8182771875 33.3765598958333 31.7888947395833 30.1977094791667 28.9617015625
1537 -9999 -9999 -9999 -9999 -9999
1538 -4145.67033958333 -4148.23549013889 -4149.23242885417 -4149.31648973958 -4149.53778942708
1539 -4148.36221505208 -4150.38424854167 -4151.46004197917 -4151.64473770833 -4151.33868807292
1540 29.7512736979167 28.8711473958333 28.4259188020833 28.1988111979167 27.9323063020833
1541 32.8828799479167 32.0361136458333 31.3982021354167 30.219305 29.0389796875
1542 -4984.21251427083 -4984.60698317708 -4985.68164479167 -4986.41412390625 -4986.5996025
1543 34.1520680729167 32.6609204166667 31.6337719270833 30.0927464583333 28.7265452604167
1544 36.2131265104167 34.05165125 32.4296865104167 30.6491563020833 29.2417182291667
1545 -9999 -9999 -9999 -9999 -9999
1546 -3727.34259909722 -3729.63206902778 -3731.1324371875 -3731.65671421875 -3731.97051072917
1547 -4146.48450578125 -4148.64844020833 -4149.96848963542 -4150.72840072917 -4151.0287446875
1548 30.7781814583333 30.6543450520833 30.0711280208333 28.9114969791667 27.9630546354167
1549 29.4172511458333 30.82396109375 31.0332419270833 30.1727197395833 29.0849375
1550 26.3583585416667 26.19608515625 26.1279653645833 26.0597365625 25.8668077604167
1551 34.1565066145833 32.49756921875 31.50894078125 30.11224109375 28.8519415625
1552 34.5763621875 34.0008889583333 32.7932310416667 31.0544816666667 29.56195625
1553 -9999 -9999 -9999 -9999 -9999
1554 -2892.13744951389 -2893.84516861111 -2895.0865540625 -2895.86443744792 -2896.40554515625
1555 -4981.81959911458 -4983.76451677083 -4984.90131421875 -4985.58490791667 -4986.01114755208
1556 29.4448433333333 29.5287905729167 29.4051820833333 28.8802593229167 28.1387147916667
1557 31.1202190625 29.6507318229167 29.3171566145833 29.1596233854167 28.6994659895833
1558 27.3521301041667 27.2017639583333 26.8168155729167 26.2679708854167 25.8495272916667
1559 33.9306169791667 32.4793116666667 31.54710421875 30.186655 28.9440527604167
1560 32.6774153645833 31.86925265625 31.3544313541667 30.5716176041667 29.55619515625
1561 -9999 -9999 -9999 -9999 -9999
1562 -4560.93934319444 -4564.70628534722 -4566.51739645833 -4567.20169 -4567.59914286458
1563 -4564.03738203125 -4565.85245203125 -4566.82366916667 -4567.43734807292 -4567.9340215625
1564 22.81998640625 25.1821542708333 26.9804692708333 28.1390919270833 27.9301272916667
1565 27.0371865104167 28.7158069791667 29.24690078125 29.0057875520833 28.42922125
1566 25.36726359375 25.829043125 26.3286622916667 26.3014723958333 25.9339290625
1567 34.3255125 32.5448092708333 31.5352449479167 30.2055851041667 29.0072002604167
1568 33.2145995833333 32.3558153645833 31.4396502083333 30.3250803645833 29.3335028125
1569 -6235.78747986111 -6237.22746868056 -6238.11219135417 -6238.38801895833 -6238.64890135417
1570 -2472.218254375 -2474.28284444444 -2476.09131583333 -2477.50716223958 -2478.40815244792
1571 -4563.68002880208 -4565.52840177083 -4566.56617114583 -4567.22636401042 -4567.70339791667
1572 25.4736020833333 24.8526755729167 24.9422685416667 25.85712 26.56422921875
1573 28.2379921875 28.4384655208333 28.457664375 28.2824440625 27.9897092708333
1574 27.89853890625 26.9722969270833 26.3432463541667 25.89662546875 25.67662296875
1575 35.4012565625 33.3424352604167 32.0440421875 30.4738816666667 29.1515065625
1576 33.5886428125 32.0161968229167 31.0768947916667 30.1177378125 29.2246291666667
1577 33.2668154861111 31.4210222916667 30.0923766666667 29.1713074479167 28.3689153125
1578 -4981.065355 -4983.06787638889 -4983.97230484375 -4984.56238640625 -4985.1027759375
1579 -4982.33008505208 -4983.78987744792 -4984.556668125 -4984.9948428125 -4985.36547208333
1580 23.6928458854167 24.6313421354167 25.3221513541667 25.9261869791667 26.1121168229167
1581 30.6947465625 29.7522790104167 28.8738113541667 28.1898302083333 27.7510996354167
1582 26.5912028645833 26.9318547395833 27.1059271875 26.65093421875 25.9890763020833
1583 34.9474261979167 33.432024375 32.2513711979167 30.736290625 29.37756609375
1584 33.5348819791667 32.849736875 31.6932899479167 30.3015605729167 29.2245296875
1585 35.8053625 33.240150625 31.2986422916667 29.69037703125 28.5006864583333
1586 -4560.60453263889 -4564.149166875 -4565.96732786458 -4566.77578369792 -4567.28951
1587 -4563.84021109375 -4565.76881630208 -4566.69100026042 -4567.18018875 -4567.5411903125
1588 24.26337078125 24.34597171875 24.6504782291667 25.2475703645833 25.627876875
1589 32.4657331770833 31.48557796875 30.3503918229167 28.9505472395833 27.99365
1590 29.04489484375 27.9280796354167 27.0950597916667 26.3525782291667 25.9053201041667
1591 34.2428131770833 32.9125106770833 31.9857144270833 30.7421302604167 29.5010022916667
1592 -386.29688390625 -386.91991359375 -387.287495677083 -387.85382265625 -388.62561921875
1593 36.8725388194445 34.4161225 32.3367021354167 30.4363349479167 28.9596427604167
1594 -2888.78809423611 -2891.48636875 -2893.57880854167 -2894.94855776042 -2895.83740223958
1595 -5400.81977744792 -5401.84808317708 -5402.31223609375 -5402.62158598958 -5402.99403942708
1596 27.7236055208333 26.5686646875 25.8373723958333 25.39706109375 25.39205421875
1597 32.9362213541667 32.10922796875 31.1618111458333 29.6593176041667 28.4509047395833
1598 29.6229938020833 29.1560106770833 28.4525411979167 27.2417705729167 26.29993140625
1599 -5402.68861942708 -5401.64235640625 -5401.46919895833 -5401.97387671875 -5402.59269348958
1600 33.4070525520833 32.3789243229167 31.26535734375 30.0355796354167 29.085975
1601 35.5452674305556 34.2684822916667 32.74581734375 30.9965990625 29.4406513020833
1602 -2889.69629909722 -2891.78027381944 -2893.50636822917 -2894.72200135417 -2895.62789614583
1603 -4566.51751890625 -4567.62960635417 -4568.00911744792 -4567.847379375 -4567.71016291667
1604 28.5952976041667 28.1096534895833 27.5627534375 26.6552974479167 25.94821578125
1605 33.1255027604167 32.2702490104167 31.4080107291667 30.0095761458333 28.7942403125
1606 30.7549148958333 29.5946597395833 28.7314350520833 27.5958122395833 26.6660580729167
1607 -9999 -9999 -9999 -9999 -9999
1608 32.4342626041667 31.86373265625 31.16050890625 30.1421026041667 29.1747844270833
1609 34.7295391666667 33.2610175694444 32.1473635416667 30.9055036979167 29.61889796875
1610 -2890.04704444444 -2891.78508006944 -2893.4268421875 -2894.63216895833 -2895.51645645833
1611 -4564.31689197917 -4566.47005307292 -4567.60174286458 -4567.97561932292 -4567.99980072917
1612 30.5976956770833 29.3417665104167 28.321463125 27.18657765625 26.3804764583333
1613 34.3784974479167 32.7588996354167 31.69565234375 30.25473890625 29.0381219791667
1614 32.0860378645833 30.7583026041667 29.7271326041667 28.2748560416667 27.0965524479167
1615 -9999 -9999 -9999 -9999 -9999
1616 32.8874382291667 31.8138050520833 30.9599474479167 29.9791 29.1062215104167
1617 34.9457694444444 33.4942646527778 32.2059655729167 30.8736083854167 29.6320343229167
1618 -2890.58698006944 -2892.398654375 -2893.7072840625 -2894.67190541667 -2895.46152734375
1619 -4563.53564885417 -4565.44325614583 -4566.62215171875 -4567.33053390625 -4567.71392880208
1620 31.0200218229167 30.43712265625 29.5954478125 28.2053664583333 26.9942358854167
1621 34.0671304166667 33.2330915104167 32.3823333333333 30.77130703125 29.3687569270833
1622 31.9736505729167 31.17526578125 30.3118134375 28.8746744791667 27.58502046875
1623 -9999 -9999 -9999 -9999 -9999
1624 30.3475709895833 30.6575785416667 30.7016013541667 29.9406442708333 29.0708747916667
1625 33.5525070138889 33.0054773611111 32.10030203125 30.8964064583333 29.697568125
1626 -4143.56876645833 -4146.07113493056 -4147.62053958333 -4148.46043833333 -4149.04279510417
1627 -4566.22308291667 -4566.57072072917 -4566.7972490625 -4567.05507723958 -4567.44805057292
1628 30.6551622916667 30.6271685416667 30.0916361979167 28.8473069270833 27.5455140104167
1629 32.7802979166667 32.1400541666667 31.7700227083333 30.7345711458333 29.558541875
1630 33.9085278645833 31.87711625 30.6341986979167 29.15365421875 27.9031335416667
1631 -9999 -9999 -9999 -9999 -9999
1632 26.4026174479167 26.6866836458333 27.55805921875 28.4172102083333 28.5038169791667
1633 24.7768256944444 27.1577495833333 29.29387703125 29.90593578125 29.4101678645833
1634 -3308.53115020833 -3310.40748895833 -3311.69036911458 -3312.58910494792 -3313.29405109375
1635 -4983.35861036458 -4984.92230963542 -4985.69785364583 -4985.760408125 -4985.63852270833
1636 24.4326444270833 26.567875625 27.8227395833333 28.2763046875 27.6738952604167
1637 33.8894424479167 32.2892711979167 31.5374855729167 30.4914980208333 29.4862761458333
1638 33.9006359375 32.6422586979167 31.4764419270833 29.797665 28.3411895833333
1639 -9999 -9999 -9999 -9999 -9999
1640 28.4100979166667 27.7608334895833 27.63748171875 27.66495609375 27.72517296875
1641 23.0309809027778 23.9939269444444 25.7761740104167 27.4223278125 28.0423116145833
1642 -4980.88268034722 -4983.035586875 -4984.03829213542 -4984.39766932292 -4984.75944
1643 -5401.08203421875 -5402.57984828125 -5403.29637963542 -5403.482026875 -5403.50420260417
1644 25.6392832291667 25.3474368229167 25.4276157291667 26.1707827083333 26.6113863020833
1645 34.7687736458333 32.8388025520833 31.922529375 30.64674859375 29.52796078125
1646 33.0355585416667 32.0467372916667 31.2409369791667 29.9688305729167 28.6559004166667
1647 -9999 -9999 -9999 -9999 -9999
1648 30.58147265625 29.82631015625 29.2882356770833 28.3968252604167 27.7719342708333
1649 22.9836475 23.4044797222222 24.3413857291667 25.8089871354167 26.706114375
1650 -4145.24358375 -4147.47330770833 -4148.5737178125 -4148.89640671875 -4149.20883145833
1651 -4564.50927010417 -4566.26671302083 -4567.27898973958 -4567.75661161458 -4567.93516630208
1652 27.03216109375 27.1672391666667 26.8387338020833 26.4164244270833 26.2050015104167
1653 35.43130125 33.5386683333333 32.5264271875 31.0151031770833 29.7319818229167
1654 34.2181071875 32.551286875 31.41561140625 30.0336959895833 28.7727713541667
1655 -9999 -9999 -9999 -9999 -9999
1656 31.9267501041667 30.9499102083333 30.2427749479167 29.1206700520833 28.1798909375
1657 26.5381770138889 25.4381290277778 24.9044950520833 25.21547296875 25.8392594270833
1658 -3309.06292659722 -3311.39095701389 -3312.77956515625 -3313.3070653125 -3313.67651703125
1659 -5400.20411984375 -5401.77255359375 -5402.54159135417 -5402.96370354167 -5403.26354421875
1660 24.0773761979167 24.7075165104167 25.35852828125 25.9458172395833 26.0634461979167
1661 35.5932138541667 33.88717421875 32.9246768229167 31.3880564583333 30.00186625
1662 31.78304765625 31.5871016666667 31.1867047395833 30.17088234375 28.9514755208333
1663 -9999 -9999 -9999 -9999 -9999
1664 30.364560625 30.8233668229167 30.73714578125 29.8529366145833 28.7028355208333
1665 26.9573402777778 27.0885722222222 26.8357856770833 26.3895409375 26.06538625
1666 32.6259019444444 31.9479708333333 30.8935684895833 29.79883859375 28.9550302604167
1667 -4146.21514708333 -4148.01997765625 -4148.884861875 -4149.39053463542 -4149.76360776042
1668 25.6177104166667 25.3200058854167 25.21854453125 25.3275823958333 25.5253283333333
1669 30.76273578125 31.7099908333333 32.0097127604167 31.3222180729167 30.159468125
1670 32.58286375 31.6113304166667 30.9152886458333 29.9328953645833 28.8995622916667
1671 -9999 -9999 -9999 -9999 -9999
1672 28.5571802604167 28.7476388020833 28.9816531770833 29.0107630208333 28.56713125
1673 26.6485130555556 26.3700115972222 26.24821921875 26.27406171875 26.1887959895833
1674 31.6066034722222 31.6955323611111 31.0030164583333 29.9629001041667 29.04595859375
1675 -4982.01429635417 -4983.80405098958 -4984.51434921875 -4984.88033015625 -4985.20666432292
1676 27.4198047395833 26.8597941666667 26.3039289583333 25.81813328125 25.5738820833333
1677 29.2336691145833 29.8569011458333 30.3186352083333 30.2926690625 29.741701875
1678 27.8925188020833 29.5897343229167 30.0756924479167 29.7066040104167 28.83892046875
1679 -9999 -9999 -9999 -9999 -9999
1680 25.61837234375 26.8536079166667 27.7614046875 28.3357405208333 28.1709775
1681 29.3658820138889 28.2768945138889 27.2714552083333 26.6253092708333 26.2317430729167
1682 28.1141925694445 29.1914722916667 29.61773484375 29.4761563541667 28.9216402083333
1683 -4145.62284505208 -4147.77611416667 -4148.6747028125 -4149.1788934375 -4149.56652020833
1684 29.0049200520833 28.41961359375 27.652411875 26.7628808854167 26.0753855208333
1685 27.4952452083333 27.7911508333333 28.3220605208333 28.8792683333333 28.9689184375
1686 24.36856546875 25.7595255208333 27.0595769270833 27.9541608333333 28.04847109375
1687 -9999 -9999 -9999 -9999 -9999
1688 24.89692890625 25.2983461458333 25.85399703125 26.8090630729167 27.30262046875
1689 29.6887697916667 29.4794675694444 28.7637372395833 27.7899014583333 26.8271477083333
1690 27.0076330555556 28.1944150694444 28.5661696354167 28.64783421875 28.4214072916667
1691 -4562.75727239583 -4565.32768046875 -4566.34526140625 -4566.85929328125 -4567.23266166667
1692 29.91686546875 29.3854908854167 28.65374671875 27.6618319791667 26.7283116666667
1693 25.40179734375 26.66940625 27.7747995833333 28.3329266145833 28.3971827083333
1694 27.6750540104167 27.0729495833333 26.7797329166667 26.9177259895833 27.1261016666667
1695 -9999 -9999 -9999 -9999 -9999
1696 24.7930444270833 25.0413527083333 25.442110625 26.1150359375 26.5803899479167
1697 28.7808282638889 28.5157759027778 28.1611908333333 27.7360491145833 27.10826796875
1698 27.6788964583333 27.6616295138889 27.4837147916667 27.740329375 27.83106875
1699 -4980.70118265625 -4983.03773390625 -4983.90683390625 -4984.42810864583 -4984.87928114583
1700 28.60621046875 28.7886327083333 28.5887659895833 28.0106142708333 27.1900821354167
1701 24.381678125 24.9665905208333 25.8546872916667 26.9996530208333 27.59734765625
1702 28.8815135416667 28.4378724479167 27.90773109375 27.3514452604167 26.98652828125
1703 -9999 -9999 -9999 -9999 -9999
1704 -809.099101666667 -809.4437475 -809.644591041667 -809.533377239583 -809.275972083333
1705 30.0853479861111 29.4544698611111 28.60453921875 27.8592083854167 27.1560227604167
1706 30.9822325694444 30.3181715972222 28.89883546875 27.9978207291667 27.60549203125
1707 -5399.06470286458 -5401.30694739583 -5401.9803959375 -5402.28969052083 -5402.63710822917
1708 28.3612440625 28.2614385416667 28.0274247916667 27.6438805729167 27.125229375
1709 24.6833807291667 25.1627025520833 25.63800359375 26.40669828125 26.9006063541667
1710 27.7678080208333 28.062456875 28.1785219791667 27.7889065104167 27.2013383333333
1711 -3728.41454979167 -3730.07864171875 -3730.88754270833 -3731.32467291667 -3731.64006239583
1712 28.7801981770833 27.7896138020833 27.1297335416667 26.5711695833333 26.2906217708333
1713 29.7517259027778 29.6664993055556 29.121303125 28.3685675520833 27.4769638541667
1714 29.6610544444444 30.5877791666667 30.3290854166667 29.0484271875 28.0409415625
1715 -4563.30902041667 -4565.54075802083 -4566.22274682292 -4566.56486239583 -4566.94510177083
1716 29.3148660416667 28.7739527083333 28.2162577083333 27.6293172395833 27.0911401041667
1717 25.9636732291667 25.83949140625 25.8776121354167 26.2233793229167 26.5304922395833
1718 29.6239216145833 28.8471001041667 28.1760009895833 27.5852869791667 27.1063367708333
1719 31.7412723958333 30.8253222395833 30.1784269270833 29.4370369791667 28.8086883333333
1720 30.3794822395833 29.3847535416667 28.6760058854167 27.7453488020833 26.9251431770833
1721 30.5350692361111 29.8942492361111 29.0629242708333 28.3554825 27.6032096875
1722 29.6650591666667 29.1992747916667 28.7410273958333 28.4844672395833 28.0668544791667
1723 -4564.23560557292 -4566.2735203125 -4566.85599838542 -4567.13700848958 -4567.48499083333
1724 30.2050559895833 29.6115007291667 28.9550738020833 28.08574875 27.3159508854167
1725 27.7920055729167 27.44398921875 27.0404580729167 26.6846045833333 26.54158640625
1726 31.0418196354167 30.1053733854167 29.26713109375 28.2235972916667 27.39280171875
1727 32.9431223958333 31.5847307291667 30.62161703125 29.6097255208333 28.8684978645833
1728 29.5859499479167 29.5559853645833 29.34218015625 28.62051546875 27.6197430208333
