          15
          12          13          14          19          23          25          26          27          28          29          30          31          32          33          35
          65,       126.4127,        17.4161,        21.2891,        13.1147,         0.2207,         0.6100,         0.1508,         5.8398,         0.2711,       992.3211,      3435.6099,       158.5099,         2.6465,        13.8378,        15.2213,
          66,       122.6694,        17.7793,        21.6719,        12.0277,         0.2341,         0.6125,         0.1565,         6.2560,         0.2693,       971.9709,      3439.2134,       158.0265,         2.7098,        13.4503,        15.6331,
          67,       117.6799,        18.3790,        21.8500,        10.2393,         0.2944,         0.6006,         0.1570,         5.8803,         0.2754,       957.7822,      3468.9993,       157.2606,         2.6539,        14.1913,        15.9786,
          68,       114.4911,        17.7704,        22.2108,        10.2849,         0.2713,         0.5923,         0.1573,         5.4797,         0.2725,       980.4022,      3474.6233,       157.5969,         2.6993,        13.8930,        16.1374,
          69,       113.0926,        18.7054,        22.1977,        10.1669,         0.2741,         0.6144,         0.1629,         5.9490,         0.2710,       974.8306,      3550.7456,       157.6844,         2.7392,        14.2566,        16.1856,
          70,       116.3387,        19.3534,        22.6950,        10.6662,         0.2642,         0.6425,         0.1642,         5.7557,         0.2787,       955.2240,      3583.6985,       158.9345,         2.7841,        14.3219,        15.4535,
          71,       112.5583,        19.8699,        22.4811,        11.3995,         0.2548,         0.6812,         0.1653,         6.1485,         0.2890,       950.3506,      3533.7747,       159.9533,         2.7896,        15.1848,        15.2469,
          72,       106.7659,        20.8573,        22.8505,        11.2796,         0.2607,         0.6705,         0.1645,         6.3440,         0.2856,       973.4700,      3606.9373,       159.1438,         2.7488,        14.8947,        16.0588,
          73,       109.1710,        20.1355,        22.8293,        10.9560,         0.2762,         0.6316,         0.1578,         6.1559,         0.2759,       972.4640,      3575.2874,       158.9132,         2.8106,        14.7254,        15.8420,
          74,       106.2016,        20.1018,        22.8733,        12.1583,         0.2756,         0.6442,         0.1629,         6.3517,         0.2863,       972.7977,      3540.8037,       159.5093,         2.8824,        14.1215,        16.5972,
          75,       103.4803,        20.7900,        22.7367,        10.5767,         0.2477,         0.6273,         0.1644,         6.6664,         0.2916,       974.5250,      3518.8528,       158.7685,         2.8702,        14.9836,        17.4275,
          76,       108.7334,        20.1508,        22.9100,        10.0254,         0.2513,         0.5870,         0.1676,         6.6021,         0.2853,       988.2510,      3496.1035,       159.9911,         2.7964,        15.2326,        17.7796,
          77,       112.2233,        20.2500,        22.6698,        13.6005,         0.2167,         0.5972,         0.1664,         6.4471,         0.2804,       981.4744,      3457.8838,       158.8117,         2.8164,        15.1375,        16.9715,
          78,       108.0287,        20.8987,        22.5423,        12.1425,         0.2627,         0.6383,         0.1671,         6.4351,         0.2768,       990.7805,      3523.5740,       159.7439,         2.7423,        14.4166,        16.3272,
          79,       102.3389,        21.1567,        23.0159,        12.4569,         0.2872,         0.6762,         0.1636,         6.7343,         0.2837,       989.2059,      3524.5322,       158.7274,         2.6770,        14.1947,        16.5694,
          80,        99.7327,        20.6902,        22.5424,        13.8109,         0.2872,         0.6936,         0.1582,         7.0735,         0.2879,       994.3268,      3553.0793,       158.8271,         2.6477,        13.8482,        16.7872,
          81,       105.2799,        20.5828,        22.7117,        14.3951,         0.2891,         0.6650,         0.1609,         7.4713,         0.2961,       977.4224,      3558.2842,       158.4371,         2.6245,        14.7167,        16.5360,
          82,       106.3290,        20.9540,        22.3723,        12.2493,         0.3334,         0.6372,         0.1685,         7.0063,         0.2946,       973.9546,      3582.1001,       157.5145,         2.6514,        15.1241,        17.1105,
          83,       107.5787,        20.9287,        22.3169,        12.2060,         0.3660,         0.6334,         0.1735,         6.8881,         0.2994,       988.3231,      3606.3281,       157.4201,         2.5966,        15.7992,        17.2502,
          84,       103.9633,        20.0694,        22.0841,        12.4798,         0.3025,         0.6075,         0.1782,         6.8286,         0.2938,       993.7890,      3565.8640,       157.6126,         2.5550,        15.1064,        17.6402,
          85,       104.7516,        19.7867,        21.6027,        11.6405,         0.2406,         0.5937,         0.1809,         6.4375,         0.2892,       974.6100,      3581.7109,       157.5399,         2.4830,        15.3437,        18.2490,
          86,        99.6309,        20.6667,        21.7690,        12.5960,         0.2900,         0.6349,         0.1761,         6.0463,         0.2905,       951.8832,      3621.8940,       156.6784,         2.5119,        15.6977,        18.0080,
          87,       103.4468,        20.4699,        21.3599,        13.9618,         0.2408,         0.6743,         0.1855,         5.5822,         0.2825,       941.4360,      3693.1602,       156.9128,         2.5184,        15.1478,        18.7368,
          88,       107.9761,        21.2278,        21.2564,        12.6465,         0.2052,         0.6581,         0.1832,         5.1398,         0.2724,       924.7523,      3682.7021,       157.4353,         2.5694,        15.2685,        18.7733,
          89,       111.3004,        20.6920,        20.8670,        12.8900,         0.2129,         0.6785,         0.1898,         4.8095,         0.2763,       938.1154,      3718.5088,       157.4917,         2.5107,        14.6154,        18.0936,
          90,       108.2536,        20.5816,        20.5552,        13.2927,         0.2360,         0.6834,         0.1806,         4.3576,         0.2661,       948.2087,      3669.2173,       157.3431,         2.5105,        14.3571,        17.6116,
          91,       108.5821,        21.4903,        20.8485,        13.3698,         0.2532,         0.6907,         0.1714,         4.5940,         0.2580,       934.6596,      3640.0537,       158.4834,         2.4623,        14.7365,        18.1941,
          92,       112.1469,        21.3334,        21.2617,        10.4037,         0.2416,         0.6910,         0.1704,         4.6643,         0.2534,       913.0587,      3708.8335,       159.4291,         2.4033,        15.0746,        18.3009,
          93,       111.1529,        21.5783,        21.0382,        10.5575,         0.2145,         0.7153,         0.1634,         5.0861,         0.2440,       903.4443,      3746.0945,       158.4257,         2.3545,        14.3418,        18.7329,
          94,       108.4484,        22.3090,        20.8425,        13.9351,         0.2444,         0.7150,         0.1701,         5.5449,         0.2540,       879.8344,      3762.7397,       159.7211,         2.4158,        15.2156,        17.9016,
          95,       106.8596,        22.6083,        21.0644,        11.9122,         0.2933,         0.6817,         0.1625,         5.5759,         0.2504,       878.4139,      3833.5173,       158.9106,         2.4573,        15.1497,        18.6009,
          96,       106.2769,        22.4883,        21.3988,        12.6271,         0.3525,         0.6702,         0.1612,         5.2890,         0.2453,       873.7617,      3769.2751,       158.4839,         2.4984,        14.9098,        18.8094,
          97,       103.9831,        21.8483,        21.4249,        10.1585,         0.3488,         0.6977,         0.1540,         5.3592,         0.2441,       888.4549,      3781.2280,       158.1326,         2.5656,        15.6795,        19.1244,
          98,       109.5021,        22.8093,        21.3778,        11.8479,         0.2938,         0.7087,         0.1492,         4.9344,         0.2358,       876.3499,      3781.6235,       157.7593,         2.6059,        16.4296,        18.6801,
          99,       106.5883,        23.7145,        21.5892,        14.4264,         0.2525,         0.7436,         0.1590,         4.9615,         0.2256,       889.4766,      3708.2266,       158.2280,         2.5942,        17.0324,        18.5287,
         100,       103.4276,        23.5927,        22.0865,        14.2312,         0.2308,         0.7437,         0.1651,         5.0326,         0.2211,       888.2842,      3630.9448,       157.2562,         2.6381,        16.7489,        18.7060,
         101,        97.8764,        24.3161,        22.5782,        13.5679,         0.2915,         0.7560,         0.1695,         4.9265,         0.2146,       912.2592,      3558.2703,       156.5920,         2.6947,        16.8664,        18.6907,
         102,       100.7855,        24.9529,        22.4108,        11.8904,         0.3227,         0.7228,         0.1700,         5.3991,         0.2148,       921.9784,      3630.0896,       155.8674,         2.7022,        17.6991,        19.2698,
         103,        98.8351,        24.7002,        22.7558,        10.9385,         0.2874,         0.7076,         0.1769,         5.5020,         0.2112,       903.2291,      3656.5933,       154.5170,         2.6602,        17.8087,        19.5770,
         104,       100.2911,        24.9453,        22.5345,        11.6007,         0.2954,         0.7091,         0.1784,         5.6847,         0.2131,       899.7249,      3719.8052,       156.0061,         2.6256,        18.0154,        18.9211,
         105,        98.2901,        25.5290,        23.0044,        10.2684,         0.3071,         0.7014,         0.1782,         5.9671,         0.2218,       882.4296,      3755.6719,       155.9130,         2.6158,        18.5670,        19.6665,
         106,        96.9776,        25.9504,        23.3154,        11.8741,         0.2382,         0.7248,         0.1830,         6.4165,         0.2269,       863.8711,      3729.9634,       154.4749,         2.6297,        19.3877,        19.3611,
         107,        98.4919,        26.1579,        23.6901,        12.1297,         0.2421,         0.6841,         0.1806,         6.8156,         0.2261,       885.8939,      3721.4583,       154.0389,         2.5948,        18.9065,        19.0118,
         108,        93.4741,        26.2073,        23.4330,        10.7573,         0.2842,         0.6704,         0.1806,         6.9209,         0.2336,       866.4287,      3736.2979,       155.0340,         2.6537,        18.3722,        18.3809,
         109,        95.8139,        26.4156,        23.1616,        11.8515,         0.2904,         0.6794,         0.1736,         7.1384,         0.2419,       847.5770,      3731.9678,       155.9821,         2.6537,        17.9874,        18.1739,
         110,        93.4499,        26.9379,        23.6149,        12.8261,         0.3231,         0.6483,         0.1717,         7.5959,         0.2423,       869.7517,      3689.3330,       157.1682,         2.5989,        17.3222,        18.6579,
